SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
617,Stellar,XLM,4/13/2016 23:59,0.00192408,0.00183234,0.00187575,0.00186253,43097.30078,10217242.82
618,Stellar,XLM,4/14/2016 23:59,0.00188694,0.00184588,0.00187376,0.00187668,23350.69922,10294865.19
619,Stellar,XLM,4/15/2016 23:59,0.00192802,0.00182264,0.00187699,0.00187876,40559.19922,10306275.4
620,Stellar,XLM,4/16/2016 23:59,0.0019339,0.0018687,0.00187854,0.00192167,18872.40039,10541665.91
621,Stellar,XLM,4/17/2016 23:59,0.00193141,0.00184635,0.00192199,0.00189878,14645,10416098.71
622,Stellar,XLM,4/18/2016 23:59,0.00191355,0.00189019,0.00189926,0.00190324,24121.69922,10440564.84
623,Stellar,XLM,4/19/2016 23:59,0.0019285,0.00189257,0.00190337,0.0019285,13111.40039,10579133.1
624,Stellar,XLM,4/20/2016 23:59,0.00194872,0.00185563,0.00192823,0.00192807,39461.19922,10576774.26
625,Stellar,XLM,4/21/2016 23:59,0.00198517,0.00180607,0.00191879,0.00187424,54310.10156,10281480.13
626,Stellar,XLM,4/22/2016 23:59,0.00191818,0.00185873,0.00187449,0.00191694,26975.69922,10515718.65
627,Stellar,XLM,4/23/2016 23:59,0.00192958,0.00188408,0.00191704,0.00192593,22819.09961,10565034.91
628,Stellar,XLM,4/24/2016 23:59,0.00196769,0.00188433,0.00192608,0.00191231,18229.80078,10490319.95
629,Stellar,XLM,4/25/2016 23:59,0.00195442,0.00185865,0.00191247,0.00187603,55865,10291299.5
630,Stellar,XLM,4/26/2016 23:59,0.00190975,0.00170688,0.00187387,0.00181943,93637.29688,9980810.031
631,Stellar,XLM,4/27/2016 23:59,0.00185783,0.00179797,0.0018197,0.00183216,31873.40039,10050642.73
632,Stellar,XLM,4/28/2016 23:59,0.00191095,0.00179877,0.00183315,0.00190418,44635.60156,10445721.38
633,Stellar,XLM,4/29/2016 23:59,0.00191016,0.00184546,0.00190403,0.00184907,11889.2002,10143405.57
634,Stellar,XLM,4/30/2016 23:59,0.00191212,0.00184331,0.00184873,0.00185171,24008.40039,10157887.77
635,Stellar,XLM,5/1/2016 23:59,0.00190555,0.00184136,0.00185187,0.00188253,6884.399902,10326956.41
636,Stellar,XLM,5/2/2016 23:59,0.0019046,0.00183345,0.00188321,0.00186798,19403.30078,10247139.78
637,Stellar,XLM,5/3/2016 23:59,0.00189148,0.00185618,0.00186823,0.00186248,17242,10216968.54
638,Stellar,XLM,5/4/2016 23:59,0.00188509,0.00183812,0.00186241,0.00186459,16614.5,10228543.32
639,Stellar,XLM,5/5/2016 23:59,0.00187118,0.00182922,0.00186459,0.0018401,12584.7998,10094199.03
640,Stellar,XLM,5/6/2016 23:59,0.00186016,0.00182861,0.00184008,0.00182861,8634.330078,10031168.57
641,Stellar,XLM,5/7/2016 23:59,0.00184579,0.00180981,0.00183679,0.00181438,10780.2998,9953107.349
642,Stellar,XLM,5/8/2016 23:59,0.00182689,0.00177052,0.00181415,0.00179628,18197,9853816.548
643,Stellar,XLM,5/9/2016 23:59,0.001815,0.00176886,0.00179596,0.00180194,7597.439941,9884865.495
644,Stellar,XLM,5/10/2016 23:59,0.00180844,0.00175187,0.00180193,0.00177414,22841.40039,9732363.602
645,Stellar,XLM,5/11/2016 23:59,0.00179714,0.00176652,0.00177477,0.00179686,10743.5,9856998.242
646,Stellar,XLM,5/12/2016 23:59,0.00180507,0.00176594,0.00179665,0.00180047,13568.2002,9876801.546
647,Stellar,XLM,5/13/2016 23:59,0.00180272,0.00174305,0.0018006,0.00176999,33122.39844,9709598.032
648,Stellar,XLM,5/14/2016 23:59,0.00179311,0.00176039,0.00176993,0.00178125,5036.680176,9771366.784
649,Stellar,XLM,5/15/2016 23:59,0.00178314,0.00175022,0.00178294,0.00176215,6509.069824,9666590.304
650,Stellar,XLM,5/16/2016 23:59,0.00176813,0.00168679,0.00173992,0.00172359,18729,9455062.498
651,Stellar,XLM,5/17/2016 23:59,0.00173739,0.00169049,0.00172352,0.00169244,14873.90039,9284183.579
652,Stellar,XLM,5/18/2016 23:59,0.00173604,0.00169309,0.00170033,0.00171099,5071.140137,9385942.935
653,Stellar,XLM,5/19/2016 23:59,0.00172735,0.00163941,0.00171065,0.00166105,24544.30078,9111988.096
654,Stellar,XLM,5/20/2016 23:59,0.00170923,0.00162858,0.00166533,0.00164943,34739.69922,9048244.499
655,Stellar,XLM,5/21/2016 23:59,0.00165148,0.0015952,0.0016503,0.00163398,34692.80078,8963490.75
656,Stellar,XLM,5/22/2016 23:59,0.00169927,0.00160622,0.00163389,0.00162636,11343.5,8921689.871
657,Stellar,XLM,5/23/2016 23:59,0.00163498,0.00157854,0.00162598,0.00159882,15998,8770614.255
658,Stellar,XLM,5/24/2016 23:59,0.00164147,0.00157715,0.00159864,0.00160846,22195.40039,8823496.206
659,Stellar,XLM,5/25/2016 23:59,0.00161081,0.00153507,0.00161025,0.00155049,23105.80078,8505491.36
660,Stellar,XLM,5/26/2016 23:59,0.00156018,0.0014827,0.00155058,0.00148916,38920.5,8169054.63
661,Stellar,XLM,5/27/2016 23:59,0.00157776,0.00144418,0.00148096,0.00144432,43505.5,7923076.757
662,Stellar,XLM,5/28/2016 23:59,0.00151623,0.00144252,0.00144383,0.00147557,50703.89844,8094504.244
663,Stellar,XLM,5/29/2016 23:59,0.00159601,0.00147489,0.00147489,0.00149676,51175.30078,8210745.795
664,Stellar,XLM,5/30/2016 23:59,0.00154719,0.00148944,0.00149734,0.00151032,15508.5,8285131.61
665,Stellar,XLM,5/31/2016 23:59,0.00155716,0.00148326,0.0015117,0.00154255,18898.30078,8461935.064
666,Stellar,XLM,6/1/2016 23:59,0.00154794,0.0014808,0.00154243,0.0015253,24847.69922,8367307.091
667,Stellar,XLM,6/2/2016 23:59,0.00154295,0.00151096,0.00152617,0.00151224,3797.51001,8295664.115
668,Stellar,XLM,6/3/2016 23:59,0.00155082,0.00150131,0.00151207,0.00152967,11139.40039,8391279.511
669,Stellar,XLM,6/4/2016 23:59,0.00155073,0.00150695,0.00152974,0.0015268,13521.90039,8375535.61
670,Stellar,XLM,6/5/2016 23:59,0.00153643,0.00149044,0.00152627,0.00149824,7181.109863,8218864.601
671,Stellar,XLM,6/6/2016 23:59,0.00151926,0.00148265,0.00149806,0.00149603,3611.840088,8206741.249
672,Stellar,XLM,6/7/2016 23:59,0.00150899,0.001465,0.00149634,0.00148756,19108.80078,8160277.543
673,Stellar,XLM,6/8/2016 23:59,0.00151827,0.00147508,0.0014876,0.00149659,9521.44043,8209813.23
674,Stellar,XLM,6/9/2016 23:59,0.00158717,0.00147094,0.00149627,0.00158717,26346.59961,8706706.088
675,Stellar,XLM,6/10/2016 23:59,0.00158729,0.00153926,0.00158729,0.00157293,7053.160156,8628590.01
676,Stellar,XLM,6/11/2016 23:59,0.00159578,0.00152934,0.00157272,0.00157557,16468.90039,8643072.204
677,Stellar,XLM,6/12/2016 23:59,0.00165291,0.0015366,0.00157637,0.00161959,42720.10156,8884551.82
678,Stellar,XLM,6/13/2016 23:59,0.00164111,0.00154322,0.00162031,0.00156063,37627.89844,8561116.151
